competitor,matched_osm_values,store_name,osm_type,osm_id,latitude,longitude,postcode,city,street,nearest_hilti_store,nearest_hilti_city,distance_to_nearest_hilti_km,threat_band,osm_source_url,data_source,retrieved_utc
CEF,CEF | City Electrical Factors,CEF,node,5922943751,51.6312644,-0.7906079,,,,Hilti Store Southwark,London,49.66,25+ km lower direct store threat,https://www.openstreetmap.org/node/5922943751,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,532907210,51.0277254,-3.0812292,TA2 8RX,Taunton,Crown Close,Hilti Store Cardiff,Cardiff,49.98,25+ km lower direct store threat,https://www.openstreetmap.org/way/532907210,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,514612085,53.019711,-2.2056234,ST4 6JQ,,Etruria Way,Hilti Store Manchester,Manchester,50.04,25+ km lower direct store threat,https://www.openstreetmap.org/way/514612085,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,9600903830,51.0712498,-0.3137656,RH13 5TX,Horsham,Foundry Close,Hilti Store Southwark,London,50.36,25+ km lower direct store threat,https://www.openstreetmap.org/node/9600903830,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,185198095,53.8656733,-1.90223,,,,Hilti Store Manchester,Manchester,50.82,25+ km lower direct store threat,https://www.openstreetmap.org/way/185198095,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,4121971292,51.2488577,-0.7367774,GU12 4YD,Aldershot,Gresham Industrial Estate,Hilti Store Southwark,London,52.43,25+ km lower direct store threat,https://www.openstreetmap.org/node/4121971292,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,694826547,52.0780262,-0.2337718,SG18 8XP,Biggleswade,Juno Place,Hilti Store Edmonton,London,53.31,25+ km lower direct store threat,https://www.openstreetmap.org/way/694826547,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,89179003,53.3960465,-1.4849791,,,,Hilti Store Manchester,Manchester,53.32,25+ km lower direct store threat,https://www.openstreetmap.org/way/89179003,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,1291165311,52.6538189,-1.1432378,,,,Hilti Store Birmingham,Birmingham,53.63,25+ km lower direct store threat,https://www.openstreetmap.org/way/1291165311,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,61583670,52.9009083,-1.4558492,DE24 8UJ,Derby,Longbridge Lane,Hilti Store Birmingham,Birmingham,54.21,25+ km lower direct store threat,https://www.openstreetmap.org/way/61583670,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,55848981,51.2385297,0.5651614,,,,Hilti Store Southwark,London,54.92,25+ km lower direct store threat,https://www.openstreetmap.org/way/55848981,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,366083274,53.9458006,-2.0169457,BD23 2QR,Skipton,Snaygill Industrial Estate,Hilti Store Manchester,Manchester,55.95,25+ km lower direct store threat,https://www.openstreetmap.org/way/366083274,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,1222215888,53.5444238,-1.4423961,S70 3DP,Barnsley,Hunningley Close,Hilti Store Manchester,Manchester,56.1,25+ km lower direct store threat,https://www.openstreetmap.org/way/1222215888,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,108394595,52.9372919,-1.4703006,,,,Hilti Store Birmingham,Birmingham,57.16,25+ km lower direct store threat,https://www.openstreetmap.org/way/108394595,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,83659233,53.6867166,-1.4899766,WF1 4PY,Wakefield,Grantley Way,Hilti Store Manchester,Manchester,57.62,25+ km lower direct store threat,https://www.openstreetmap.org/way/83659233,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,13645289242,51.8246291,-2.5105822,,,,Hilti Store Cardiff,Cardiff,59.09,25+ km lower direct store threat,https://www.openstreetmap.org/node/13645289242,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,238821092,53.7896915,-1.5680796,,,,Hilti Store Manchester,Manchester,59.09,25+ km lower direct store threat,https://www.openstreetmap.org/way/238821092,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,229152285,53.4326421,-1.3717872,,,,Hilti Store Manchester,Manchester,60.32,25+ km lower direct store threat,https://www.openstreetmap.org/way/229152285,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,node,3381733970,53.1384804,-1.5529956,,,,Hilti Store Manchester,Manchester,60.64,25+ km lower direct store threat,https://www.openstreetmap.org/node/3381733970,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,4344840540,50.9684737,0.0892907,,,,Hilti Store Southwark,London,61.05,25+ km lower direct store threat,https://www.openstreetmap.org/node/4344840540,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,250800232,53.2518752,-1.426928,,,,Hilti Store Manchester,Manchester,61.53,25+ km lower direct store threat,https://www.openstreetmap.org/way/250800232,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,11237794531,51.4641201,-1.0132737,,,,Hilti Store Southwark,London,63.28,25+ km lower direct store threat,https://www.openstreetmap.org/node/11237794531,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors (CEF),node,12546126727,52.0120285,-0.7471796,,,,Hilti Store Edmonton,London,65.49,25+ km lower direct store threat,https://www.openstreetmap.org/node/12546126727,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,579720254,52.978038,-1.3213522,DE7 8EF,Ilkeston,Buxton Court,Hilti Store Birmingham,Birmingham,66.37,25+ km lower direct store threat,https://www.openstreetmap.org/way/579720254,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,1030293532,53.7100363,-1.3338534,WF10 4SR,Castleford,Carr Wood Road,Hilti Store Manchester,Manchester,68.07,25+ km lower direct store threat,https://www.openstreetmap.org/way/1030293532,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,144429492,52.2145358,0.149621,CB5 8HY,Cambridge,Mercers Row,Hilti Store Edmonton,London,68.28,25+ km lower direct store threat,https://www.openstreetmap.org/way/144429492,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors (CEF),node,6781595198,52.0667674,-2.7198649,,,,Hilti Store Cardiff,Cardiff,72.32,25+ km lower direct store threat,https://www.openstreetmap.org/node/6781595198,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,node,6646438052,54.059358,-2.8374182,LA3 3AY,Morecambe,Northgate,Hilti Store Liverpool,Liverpool,72.46,25+ km lower direct store threat,https://www.openstreetmap.org/node/6646438052,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,425646010,52.9788515,-1.1598706,,,Ellesmere Crescent,Hilti Store Birmingham,Birmingham,73.25,25+ km lower direct store threat,https://www.openstreetmap.org/way/425646010,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,281231313,53.0898217,-1.3753178,DE55 7RL,Alfreton,Monk Road,Hilti Store Manchester,Manchester,73.4,25+ km lower direct store threat,https://www.openstreetmap.org/way/281231313,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City electrical factors,node,10908324095,55.132572,-6.6557707,,,,Hilti Store Belfast,Belfast,73.72,25+ km lower direct store threat,https://www.openstreetmap.org/node/10908324095,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,250764592,51.8580631,-2.221882,,,,Hilti Store Birmingham,Birmingham,73.87,25+ km lower direct store threat,https://www.openstreetmap.org/way/250764592,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,13669685772,50.8371934,-0.1754836,,,,Hilti Store Southwark,London,74.36,25+ km lower direct store threat,https://www.openstreetmap.org/node/13669685772,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,13141238535,56.561219,-2.5865872,DD11 1UH,Arbroath,Hume Street,Hilti Store Edinburgh,Edinburgh,74.37,25+ km lower direct store threat,https://www.openstreetmap.org/node/13141238535,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,220430554,53.0104515,-1.189804,NG6 8EP,Nottingham,Saxondale Court,Hilti Store Birmingham,Birmingham,74.59,25+ km lower direct store threat,https://www.openstreetmap.org/way/220430554,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF City Electrical Factors,way,620929272,50.8602357,0.2505871,,,,Hilti Store Southwark,London,75.71,25+ km lower direct store threat,https://www.openstreetmap.org/way/620929272,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,node,9749231558,50.8225523,-0.1238751,BN2 0DF,Brighton & Hove,Stevenson Road,Hilti Store Southwark,London,75.82,25+ km lower direct store threat,https://www.openstreetmap.org/node/9749231558,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,988994913,53.5275294,-1.1315071,,,,Hilti Store Manchester,Manchester,76.31,25+ km lower direct store threat,https://www.openstreetmap.org/way/988994913,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,981319216,50.8291683,-0.3652991,BN14 8NQ,Worthing,,Hilti Store Southwark,London,77.29,25+ km lower direct store threat,https://www.openstreetmap.org/way/981319216,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,467058343,52.4101838,-0.7397269,,,,Hilti Store Birmingham,Birmingham,78.45,25+ km lower direct store threat,https://www.openstreetmap.org/way/467058343,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,8367547617,54.1214408,-3.2417214,,,,Hilti Store Liverpool,Liverpool,80.95,25+ km lower direct store threat,https://www.openstreetmap.org/node/8367547617,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,487521209,51.1289066,0.8993589,,,,Hilti Store Southwark,London,81.13,25+ km lower direct store threat,https://www.openstreetmap.org/way/487521209,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,295927670,53.2127198,-4.1450862,LL57 4SU,Bangor,Ffordd Caernarfon,Hilti Store Liverpool,Liverpool,81.5,25+ km lower direct store threat,https://www.openstreetmap.org/way/295927670,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,28612806,50.8901984,0.5525681,TN37 7PJ,St. Leonards-On-Sea,The Ridge West,Hilti Store Southwark,London,82.1,25+ km lower direct store threat,https://www.openstreetmap.org/way/28612806,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,579054065,52.322423,-0.6902271,NN8 4RN,Wellingborough,Bridle Close,Hilti Store Birmingham,Birmingham,83.49,25+ km lower direct store threat,https://www.openstreetmap.org/way/579054065,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,487007166,50.7909495,0.2988589,,Eastbourne,Hawthorn Road,Hilti Store Southwark,London,84.1,25+ km lower direct store threat,https://www.openstreetmap.org/way/487007166,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,368298831,52.6525038,-3.1412522,SY21 7DF,Welshpool,,Hilti Store Liverpool,Liverpool,85.29,25+ km lower direct store threat,https://www.openstreetmap.org/way/368298831,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,592469429,51.2934038,1.0921589,CT2 7SN,Canterbury,Broad Oak Road,Hilti Store Southwark,London,86.08,25+ km lower direct store threat,https://www.openstreetmap.org/way/592469429,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,node,11263298300,51.7054098,-1.9616151,GL7 1YG,Cirencester,Love Lane,Hilti Store Cardiff,Cardiff,86.35,25+ km lower direct store threat,https://www.openstreetmap.org/node/11263298300,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,1107732345,51.8167286,1.169866,CO15 4LR,Clacton-On-Sea,Paxton Road,Hilti Store Edmonton,London,86.86,25+ km lower direct store threat,https://www.openstreetmap.org/way/1107732345,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,1431537685,52.2406056,0.745063,IP32 7EY,Bury St Edmunds,Chamberlayne Road,Hilti Store Edmonton,London,88.47,25+ km lower direct store threat,https://www.openstreetmap.org/way/1431537685,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,94205871,53.3355882,-0.9554633,,,,Hilti Store Manchester,Manchester,89.08,25+ km lower direct store threat,https://www.openstreetmap.org/way/94205871,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,6113711047,53.9735167,-1.1336492,,,,Hilti Store Manchester,Manchester,94.14,25+ km lower direct store threat,https://www.openstreetmap.org/node/6113711047,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,node,4643132370,52.0829995,1.1145691,IP1 5NP,,Goddard Road,Hilti Store Edmonton,London,95.41,25+ km lower direct store threat,https://www.openstreetmap.org/node/4643132370,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,576483476,51.0691572,-1.2952349,SO23 7FA,Winchester,,Hilti Store Southwark,London,96.07,25+ km lower direct store threat,https://www.openstreetmap.org/way/576483476,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,City Electrical Factors,way,161371111,51.5741489,-1.7707239,,,,Hilti Store Cardiff,Cardiff,96.42,25+ km lower direct store threat,https://www.openstreetmap.org/way/161371111,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
CEF,CEF | City Electrical Factors,CEF,way,162974158,53.9904022,-1.0958945,,,,Hilti Store Manchester,Manchester,97.24,25+ km lower direct store threat,https://www.openstreetmap.org/way/162974158,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
